frame_number,apex x,apex y,ruler 0 mm x,ruler 0 mm y,ruler 20 mm x,ruler 20 mm y
2852,301,155,359,346,377,340
2853,301,155,359,346,377,340
2854,301,155,359,346,377,340
2855,301,155,359,346,377,340
2856,301,155,359,346,377,340
2857,301,155,359,346,377,340
2858,301,155,359,346,377,340
2859,301,155,359,346,377,340
2860,301,155,359,346,377,340
2861,301,155,359,346,377,340
2862,301,155,359,346,377,340
2863,301,155,359,346,377,340
2864,301,155,359,346,377,340
2865,301,155,359,346,377,340
2866,301,155,359,346,377,340
2867,301,155,359,346,377,340
2868,300,155,359,346,377,340
2869,299,155,359,346,377,340
2870,299,155,359,346,377,340
2871,299,155,359,346,377,340
2872,299,155,359,346,377,340
2873,299,155,359,346,377,340
2874,299,155,359,346,377,340
2875,299,155,359,346,377,340
2876,299,155,359,346,377,340
2877,299,155,359,346,377,340
2878,299,155,359,346,377,340
2879,299,155,359,346,377,340
2880,299,155,359,346,377,340
2881,299,155,359,346,377,340
2882,299,155,359,346,377,340
2883,300,155,359,346,377,340
2884,300,155,359,346,377,340
2885,300,155,359,346,377,340
2886,300,155,359,346,377,340
2887,300,155,359,346,377,340
2888,300,155,359,346,377,340
2889,300,155,359,346,377,340
2890,300,155,359,346,377,340
2891,300,155,359,346,377,340
2892,300,155,359,346,377,340
2893,300,155,359,346,377,340
2894,300,155,359,346,377,340
2895,300,155,359,346,377,340
2896,300,155,359,346,377,340
2897,300,155,359,346,377,340
2898,300,155,359,346,377,340
2899,300,155,359,346,377,340
2900,300,155,359,346,377,340
2901,300,155,359,346,377,340
2902,300,155,359,346,377,340
2903,300,155,359,346,377,340
2904,300,155,359,346,377,340
2905,300,155,359,346,377,340
2906,300,155,359,346,377,340
2907,300,155,359,346,377,340
2908,300,155,359,346,377,340
2909,300,155,359,346,377,340
2910,300,155,359,346,377,340
2911,300,155,359,346,377,340
2912,300,155,359,346,377,340
2913,300,155,359,346,377,340
2914,300,155,359,346,377,340
2915,300,155,359,346,377,340
2916,300,155,359,346,377,340
2917,300,155,359,346,377,340
2918,300,155,359,346,377,340
2919,300,155,359,346,377,340
2920,300,155,359,346,377,340
2921,300,155,359,346,377,340
2922,300,155,359,346,377,340
2923,300,155,359,346,377,340
2924,300,155,359,346,377,340
2925,300,155,359,346,377,340
2926,300,155,359,346,377,340
2927,300,155,359,346,377,340
2928,300,155,359,346,377,340
2929,300,155,359,346,377,340
2930,300,155,359,346,377,340
2931,300,155,359,346,377,340
2932,300,155,359,346,377,340
2933,300,155,359,346,377,340
2934,300,155,359,346,377,340
2935,300,155,359,346,377,340
2936,300,155,359,346,377,340
2937,300,155,359,346,377,340
2938,300,155,359,346,377,340
2939,300,155,359,346,377,340
2940,300,155,359,346,377,340
2941,300,155,359,346,377,340
2942,300,155,359,346,377,340
2943,300,155,359,346,377,340
2944,300,155,359,346,377,340
2945,300,155,359,346,377,340
2946,300,155,359,346,377,340
2947,300,155,359,346,377,340
2948,300,155,359,346,377,340
2949,300,155,359,346,377,340
2950,300,155,359,346,377,340
2951,300,155,359,346,377,340
2952,300,155,359,346,377,340
2953,300,155,359,346,377,340
2954,300,155,359,346,377,340
2955,300,155,359,346,377,340
2956,300,155,359,346,377,340
2957,300,155,359,346,377,340
2958,300,155,359,346,377,340
2959,300,155,359,346,377,340
2960,300,155,359,346,377,340
2961,300,155,359,346,377,340
2962,300,155,359,346,377,340
2963,300,155,359,346,377,340
2964,300,155,359,346,377,340
2965,300,155,359,346,377,340
2966,300,155,359,346,377,340
2967,300,155,359,346,377,340
2968,300,155,359,346,377,340
2969,300,155,359,346,377,340
2970,300,155,359,346,377,340
2971,300,155,359,346,377,340
2972,300,155,359,346,377,340
2973,300,155,359,346,377,340
2974,300,155,359,346,377,340
2975,300,155,359,346,377,340
2976,300,155,359,346,377,340
2977,300,155,359,346,377,340
2978,300,155,359,346,377,340
2979,300,155,359,346,377,340
2980,300,155,359,346,377,340
2981,300,155,359,346,377,340
2982,300,155,359,346,377,340
2983,300,155,359,346,377,340
2984,300,155,359,346,377,340
2985,300,155,359,346,377,340
2986,300,155,359,346,377,340
2987,300,155,359,346,377,340
2988,300,155,359,346,377,340
2989,300,155,359,346,377,340
2990,300,155,359,346,377,340
2991,300,155,359,346,377,340
2992,300,155,359,346,377,340
2993,300,155,359,346,377,340
2994,300,155,359,346,377,340
2995,300,155,359,346,377,340
2996,300,155,359,346,377,340
2997,300,155,359,346,377,340
2998,300,155,359,346,377,340
2999,300,155,359,346,377,340
3000,300,155,359,346,377,340
3001,300,155,359,346,377,340
3002,300,155,359,346,377,340
3003,300,155,359,346,377,340
3004,300,155,359,346,377,340
3005,300,155,359,346,377,340
3006,300,155,359,346,377,340
3007,300,155,359,346,377,340
3008,300,155,359,346,377,340
3009,300,155,359,346,377,340
3010,300,155,359,346,377,340
3011,300,155,359,346,377,340
3012,300,155,359,346,377,340
3013,300,155,359,346,377,340
3014,300,155,359,346,377,340
3015,300,155,359,346,377,340
3016,300,155,359,346,377,340
3017,300,155,359,346,377,340
3018,300,155,359,346,377,340
3019,300,155,359,346,377,340
3020,300,155,359,346,377,340
3021,300,155,359,346,377,340
3022,300,155,359,346,377,340
3023,300,155,359,346,377,340
3024,300,155,359,346,377,340
3025,300,155,359,346,377,340
3026,300,155,359,346,377,340
3027,300,155,359,346,377,340
3028,300,155,359,346,377,340
3029,300,155,359,346,377,340
3030,300,155,359,346,377,340
3031,300,155,359,346,377,340
3032,300,155,359,346,377,340
3033,300,155,359,346,377,340
3034,300,155,359,346,377,340
3035,300,155,359,346,377,340
3036,300,155,359,346,377,340
3037,300,155,359,346,377,340
3038,300,155,359,346,377,340
3039,300,155,359,346,377,340
3040,300,155,359,346,377,340
3041,300,155,359,346,377,340
3042,300,155,359,346,377,340
3043,300,155,359,346,377,340
3044,300,155,359,346,377,340
3045,300,155,359,346,377,340
3046,300,155,359,346,377,340
3047,300,155,359,346,377,340
3048,300,155,359,346,377,340
3049,300,155,359,346,377,340
3050,300,155,359,346,377,340
3051,300,155,359,346,377,340
3052,300,155,359,346,377,340
3053,300,155,359,346,377,340
3054,300,155,359,346,377,340
3055,300,155,359,346,377,340
3056,300,155,359,346,377,340
3057,300,155,359,346,377,340
3058,300,155,359,346,377,340
3059,300,155,359,346,377,340
3060,300,155,359,346,377,340
3061,300,155,359,346,377,340
3062,300,155,359,346,377,340
3063,300,155,359,346,377,340
3064,300,155,359,346,377,340
3065,300,155,359,346,377,340
3066,300,155,359,346,377,340
3067,300,155,359,346,377,340
3068,300,155,359,346,377,340
3069,300,155,359,346,377,340
3070,300,155,359,346,377,340
3071,300,155,359,346,377,340
3072,300,155,359,346,377,340
3073,300,155,359,346,377,340
3074,300,155,359,346,377,340
3075,300,155,359,346,377,340
3076,300,155,359,346,377,340
3077,300,155,359,346,377,340
3078,300,155,359,346,377,340
3079,300,155,359,346,377,340
3080,300,155,359,346,377,340
3081,300,155,359,346,377,340
3082,300,155,359,346,377,340
3083,300,155,359,346,377,340
3084,300,155,359,346,377,340
3085,300,155,359,346,377,340
3086,300,155,359,346,377,340
3087,300,155,359,346,377,340
3088,300,155,359,346,377,340
3089,300,155,359,346,377,340
3090,300,155,359,346,377,340
3091,300,155,359,346,377,340
3092,300,155,359,346,377,340
3093,300,155,359,346,377,340
3094,300,155,359,346,377,340
3095,300,155,359,346,377,340
3096,300,155,359,346,377,340
3097,300,155,359,346,377,340
3098,300,155,359,346,377,340
3099,300,155,359,346,377,340
3100,300,155,359,346,377,340
3101,300,155,359,346,377,340
3102,300,155,359,346,377,340
3103,300,155,359,346,377,340
3104,300,155,359,346,377,340
3105,300,155,359,346,377,340
3106,300,155,359,346,377,340
3107,300,155,359,346,377,340
3108,300,155,359,346,377,340
3109,300,155,359,346,377,340
3110,300,155,359,346,377,340
3111,300,155,359,346,377,340
3112,300,155,359,346,377,340
3113,300,155,359,346,377,340
3114,300,155,359,346,377,340
3115,300,155,359,346,377,340
3116,300,155,359,346,377,340
3117,300,155,359,346,377,340
3118,300,155,359,346,377,340
3119,300,155,359,346,377,340
3120,300,155,359,346,377,340
3121,300,155,359,346,377,340
3122,300,155,359,346,377,340
3123,300,155,359,346,377,340
3124,300,155,359,346,377,340
3125,300,155,359,346,377,340
3126,300,155,359,346,377,340
3127,300,155,359,346,377,340
3128,300,155,359,346,377,340
3129,300,155,359,346,377,340
3130,300,155,359,346,377,340
3131,300,155,359,346,377,340
3132,300,155,359,346,377,340
3133,300,155,359,346,377,340
3134,300,155,359,346,377,340
3135,300,155,359,346,377,340
3136,300,155,359,346,377,340
3137,300,155,359,346,377,340
3138,300,155,359,346,377,340
3139,300,155,359,346,377,340
3140,300,155,359,346,377,340
3141,300,155,359,346,377,340
3142,300,155,359,346,377,340
3143,300,155,359,346,377,340
3144,300,155,359,346,377,340
3145,300,155,359,346,377,340
3146,300,155,359,346,377,340
3147,300,155,359,346,377,340
3148,300,155,359,346,377,340
3149,300,155,359,346,377,340
3150,300,155,359,346,377,340
3151,300,155,359,346,377,340
3152,300,155,359,346,377,340
3153,300,155,359,346,377,340
3154,300,155,359,346,377,340
3155,300,155,359,346,377,340
3156,300,155,359,346,377,340
3157,300,155,359,346,377,340
3158,300,155,359,346,377,340
3159,300,155,359,346,377,340
3160,300,155,359,346,377,340
3161,300,155,359,346,377,340
3162,300,155,359,346,377,340
3163,300,155,359,346,377,340
3164,300,155,359,346,377,340
3165,300,155,359,346,377,340
3166,300,155,359,346,377,340
3167,300,155,359,346,377,340
3168,300,155,359,346,377,340
3169,300,155,359,346,377,340
3170,300,155,359,346,377,340
3171,300,155,359,346,377,340
3172,300,155,359,346,377,340
3173,300,155,359,346,377,340
3174,300,155,359,346,377,340
3175,300,155,359,346,377,340
3176,300,155,359,346,377,340
3177,300,155,359,346,377,340
3178,299,155,359,346,377,340
3179,299,155,359,346,377,340
3180,299,155,359,346,377,340
3181,299,155,359,346,377,340
3182,299,155,359,346,377,340
3183,299,155,359,346,377,340
3184,299,155,359,346,377,340
3185,299,155,359,346,377,340
3186,299,155,359,346,377,340
3187,299,155,359,346,377,340
3188,299,155,359,346,377,340
3189,299,155,359,346,377,340
3190,299,155,359,346,377,340
3191,299,155,359,346,377,340
3192,299,155,359,346,377,340
3193,299,155,359,346,377,340
3194,299,155,359,346,377,340
3195,299,155,359,346,377,340
3196,299,155,359,346,377,340
3197,299,155,359,346,377,340
3198,299,155,359,346,377,340
3199,299,155,359,346,377,340
3200,299,155,359,346,377,340
3201,299,155,359,346,377,340
3202,299,155,359,346,377,340
3203,299,155,359,346,377,340
3204,299,155,359,346,377,340
3205,299,155,359,346,377,340
3206,299,155,359,346,377,340
3207,299,155,359,346,377,340
3208,299,155,359,346,377,340
3209,299,155,359,346,377,340
3210,299,155,359,346,377,340
3211,299,155,359,346,377,340
3212,299,155,359,346,377,340
3213,299,155,359,346,377,340
3214,299,155,359,346,377,340
3215,299,155,359,346,377,340
3216,299,155,359,346,377,340
3217,299,155,359,346,377,340
3218,299,155,359,346,377,340
3219,299,155,359,346,377,340
3220,299,155,359,346,377,340
3221,299,155,359,346,377,340
3222,299,155,359,346,377,340
3223,299,155,359,346,377,340
3224,299,155,359,346,377,340
3225,299,155,359,346,377,340
3226,299,155,359,346,377,340
3227,299,155,359,346,377,340
3228,299,155,359,346,377,340
3229,299,155,359,346,377,340
3230,299,155,359,346,377,340
3231,299,155,359,346,377,340
3232,299,155,359,346,377,340
3233,299,155,359,346,377,340
3234,299,155,359,346,377,340
3235,299,155,359,346,377,340
3236,299,155,359,346,377,340
3237,299,155,359,346,377,340
3238,299,155,359,346,377,340
3239,299,155,359,346,377,340
3240,299,155,359,346,377,340
3241,299,155,359,346,377,340
3242,299,155,359,346,377,340
3243,299,155,359,346,377,340
3244,299,155,359,346,377,340
3245,299,155,359,346,377,340
3246,299,155,359,346,377,340
3247,299,155,359,346,377,340
3248,299,155,359,346,377,340
3249,299,155,359,346,377,340
3250,299,155,359,346,377,340
3251,299,155,359,346,377,340
3252,299,155,359,346,377,340
3253,299,155,359,346,377,340
3254,299,155,359,346,377,340
3255,299,155,359,346,377,340
3256,299,155,359,346,377,340
3257,299,155,359,346,377,340
3258,299,155,359,346,377,340
3259,299,155,359,346,377,340
3260,299,155,359,346,377,340
3261,299,155,359,346,377,340
3262,299,155,359,346,377,340
3263,299,155,359,346,377,340
3264,299,155,359,346,377,340
3265,299,155,359,346,377,340
3266,299,155,359,346,377,340
3267,299,155,359,346,377,340
3268,299,155,359,346,377,340
3269,299,155,359,346,377,340
3270,299,155,359,346,377,340
3271,299,155,359,346,377,340
3272,299,155,359,346,377,340
3273,299,155,359,346,377,340
3274,299,155,359,346,377,340
3275,299,155,359,346,377,340
3276,299,155,359,346,377,340
3277,299,155,359,346,377,340
3278,299,155,359,346,377,340
3279,299,155,359,346,377,340
3280,299,155,359,346,377,340
3281,299,155,359,346,377,340
3282,299,155,359,346,377,340
3283,299,155,359,346,377,340
3284,299,155,359,346,377,340
3285,299,155,359,346,377,340
3286,299,155,359,346,377,340
3287,299,155,359,346,377,340
3288,299,155,359,346,377,340
3289,299,155,359,346,377,340
3290,299,155,359,346,377,340
3291,299,155,359,346,377,340
3292,299,155,359,346,377,340
3293,299,155,359,346,377,340
3294,299,155,359,346,377,340
3295,299,155,359,346,377,340
3296,299,155,359,346,377,340
3297,299,155,359,346,377,340
3298,299,155,359,346,377,340
3299,299,155,359,346,377,340
3300,299,155,359,346,377,340
3301,299,155,359,346,377,340
3302,299,155,359,346,377,340
3303,299,155,359,346,377,340
3304,299,155,359,346,377,340
3305,299,155,359,346,377,340
3306,299,155,359,346,377,340
3307,299,155,359,346,377,340
3308,299,155,359,346,377,340
3309,299,155,359,346,377,340
3310,299,155,359,346,377,340
3311,299,155,359,346,377,340
3312,299,155,359,346,377,340
3313,299,155,359,346,377,340
3314,299,155,359,346,377,340
3315,299,155,359,346,377,340
3316,299,155,359,346,377,340
3317,299,155,359,346,377,340
3318,299,155,359,346,377,340
3319,299,155,359,346,377,340
3320,299,155,359,346,377,340
3321,299,155,359,346,377,340
3322,299,155,359,346,377,340
3323,299,155,359,346,377,340
3324,299,155,359,346,377,340
3325,299,155,359,346,377,340
3326,299,155,359,346,377,340
3327,299,155,359,346,377,340
3328,299,155,359,346,377,340
3329,299,155,359,346,377,340
3330,299,155,359,346,377,340
3331,299,155,359,346,377,340
3332,299,155,359,346,377,340
3333,299,155,359,346,377,340
3334,299,155,359,346,377,340
3335,299,155,359,346,377,340
3336,299,155,359,346,377,340
3337,299,155,359,346,377,340
3338,299,155,359,346,377,340
3339,299,155,359,346,377,340
3340,299,155,359,346,377,340
3341,299,155,359,346,377,340
3342,299,155,359,346,377,340
3343,299,155,359,346,377,340
3344,299,155,359,346,377,340
3345,299,155,359,346,377,340
3346,299,155,359,346,377,340
3347,299,155,359,346,377,340
3348,299,155,359,346,377,340
3349,299,155,359,346,377,340
3350,299,155,359,346,377,340
3351,299,155,359,346,377,340
3352,299,155,359,346,377,340
3353,299,155,359,346,377,340
3354,299,155,359,346,377,340
3355,299,155,359,346,377,340
3356,299,155,359,346,377,340
3357,299,155,359,346,377,340
3358,299,155,359,346,377,340
3359,299,155,359,346,377,340
3360,299,155,359,346,377,340
3361,299,155,359,346,377,340
3362,299,155,359,346,377,340
3363,299,155,359,346,377,340
3364,299,155,359,346,377,340
3365,299,155,359,346,377,340
3366,299,155,359,346,377,340
3367,299,155,359,346,377,340
3368,299,155,359,346,377,340
3369,299,155,359,346,377,340
3370,299,155,359,346,377,340
3371,299,155,359,346,377,340
3372,299,155,359,346,377,340
3373,299,155,359,346,377,340
3374,299,155,359,346,377,340
3375,299,155,359,346,377,340
3376,299,155,359,346,377,340
3377,299,155,359,346,377,340
3378,299,155,359,346,377,340
3379,299,155,359,346,377,340
3380,299,155,359,346,377,340
3381,299,155,359,346,377,340
3382,299,155,359,346,377,340
3383,299,155,359,346,377,340
3384,299,155,359,346,377,340
3385,299,155,359,346,377,340
3386,299,155,359,346,377,340
3387,299,155,359,346,377,340
3388,299,155,359,346,377,340
3389,299,155,359,346,377,340
3390,299,155,359,346,377,340
3391,299,155,359,345,377,340
3392,299,155,359,345,377,340
3393,299,155,359,345,377,340
3394,299,155,359,345,377,340
3395,299,155,359,345,377,340
3396,299,155,359,345,377,340
3397,299,155,359,345,377,340
3398,299,155,359,345,377,340
3399,299,155,359,345,377,340
3400,299,155,359,345,377,340
3401,299,155,359,345,377,340
3402,299,155,359,345,377,340
3403,299,155,359,345,377,340
3404,299,155,359,345,377,340
3405,299,155,359,345,377,340
3406,299,155,359,345,377,340
3407,299,155,359,345,377,340
3408,299,155,359,345,377,340
3409,299,155,359,345,377,340
3410,299,155,359,345,377,340
3411,299,155,359,345,377,340
3412,299,155,359,345,377,340
3413,299,155,359,345,377,340
3414,299,155,359,345,377,340
3415,299,155,359,345,377,340
3416,299,155,359,345,377,340
3417,299,155,359,345,377,340
3418,299,155,359,345,377,340
3419,299,155,359,345,377,340
3420,299,155,359,345,377,340
3421,299,155,359,345,377,340
3422,299,155,359,345,377,340
3423,299,155,359,345,377,340
3424,299,155,359,345,377,340
3425,299,155,359,345,377,340
3426,299,155,359,345,377,340
3427,299,155,359,345,377,340
3428,299,155,359,345,377,340
3429,299,155,359,345,377,340
3430,299,155,359,345,377,340
3431,299,155,359,345,377,340
3432,299,155,359,345,377,340
3433,299,155,359,345,377,340
3434,299,155,359,345,377,340
3435,299,155,359,345,377,340
3436,299,155,359,345,377,340
3437,299,155,359,345,377,340
3438,299,155,359,345,377,340
3439,299,155,359,345,377,340
3440,299,155,359,345,377,340
3441,299,155,359,345,377,340
3442,299,155,359,345,377,340
3443,299,155,359,345,377,340
3444,299,155,359,345,377,340
3445,299,155,359,345,377,340
3446,299,155,359,345,377,340
3447,299,155,359,345,377,340
3448,299,155,359,345,377,340
3449,299,155,359,345,377,340
3450,299,155,359,345,377,340
3451,299,155,359,345,377,340
3452,299,155,359,345,377,340
3453,299,155,359,345,377,340
3454,299,155,359,345,377,340
3455,299,155,359,345,377,340
3456,299,155,359,345,377,340
3457,299,155,359,345,377,340
3458,299,155,359,345,377,340
3459,299,155,359,345,377,340
3460,299,155,359,345,377,340
3461,299,155,359,345,377,340
3462,299,155,359,345,377,340
3463,299,155,359,345,377,340
3464,299,155,359,345,377,340
3465,299,155,359,345,377,340
3466,299,155,359,345,377,340
3467,299,155,359,345,377,340
3468,299,155,359,345,377,340
3469,299,155,359,345,377,340
3470,299,155,359,345,377,340
3471,299,155,359,345,377,340
3472,299,155,359,345,377,340
3473,299,155,359,345,377,340
3474,299,155,359,345,377,340
3475,299,155,359,345,377,340
3476,299,155,359,345,377,340
3477,299,155,359,345,377,340
3478,299,155,359,345,377,340
3479,299,155,359,345,377,340
3480,299,155,359,345,377,340
3481,299,155,359,345,377,340
3482,299,155,359,345,377,340
3483,300,155,359,345,377,340
3484,300,155,359,345,377,340
3485,300,155,359,345,377,340
3486,300,155,359,345,377,340
3487,300,155,359,345,377,340
3488,300,155,359,345,377,340
3489,300,155,359,345,377,340
3490,300,155,359,345,377,340
3491,300,155,359,345,377,340
3492,300,155,359,345,377,340
3493,301,155,359,345,377,340
3494,301,155,359,345,377,340
3495,301,155,359,345,377,340
3496,301,155,359,345,377,340
3497,301,155,359,345,377,340
3498,301,155,359,345,377,340
3499,301,155,359,345,377,340
3500,301,155,359,345,377,340
3501,301,155,359,345,377,340
3502,301,155,359,345,377,340
3503,301,155,359,345,377,340
3504,301,155,359,345,377,340
3505,301,155,359,345,377,340
3506,301,155,359,345,377,340
3507,301,155,359,345,377,340
3508,301,155,359,345,377,340
3509,301,155,359,345,377,340
3510,301,155,359,345,377,340
3511,301,155,359,345,377,340
3512,301,155,359,345,377,340
3513,301,155,359,345,377,340
3514,301,155,359,345,377,340
3515,301,155,359,345,377,340
3516,301,155,359,345,377,340
3517,301,155,359,345,377,340
3518,301,155,359,345,377,340
3519,301,155,359,345,377,340
3520,301,155,359,345,377,340
3521,301,155,359,345,377,340
3522,301,155,359,345,377,340
3523,301,155,359,345,377,340
3524,301,155,359,345,377,340
3525,301,155,359,345,377,340
3526,301,155,359,345,377,340
3527,301,155,359,345,377,340
3528,301,155,359,345,377,340
3529,301,155,359,345,377,340
3530,301,155,359,345,377,340
3531,301,155,359,345,377,340
3532,302,155,359,345,377,340
3533,302,155,359,345,377,340
3534,302,155,359,345,377,340
3535,302,155,359,345,377,340
3536,302,155,359,345,377,340
3537,302,155,359,345,377,340
3538,302,155,359,345,377,340
3539,302,155,359,345,377,340
3540,302,155,359,345,377,340
3541,302,155,359,345,377,340
3542,302,155,359,345,377,340
3543,302,155,359,345,377,340
3544,302,155,359,345,377,340
3545,302,155,359,345,377,340
3546,302,155,359,345,377,340
3547,302,155,359,345,377,340
3548,302,155,359,345,377,340
3549,302,155,359,345,377,340
3550,302,155,359,345,377,340
3551,302,155,359,345,377,340
3552,302,155,359,345,377,340
3553,302,155,359,345,377,340
3554,302,155,359,345,377,340
3555,302,155,359,345,377,340
3556,302,155,359,345,377,340
3557,302,155,359,345,377,340
3558,302,155,359,345,377,340
3559,302,155,359,345,377,340
3560,302,155,359,345,377,340
3561,302,155,359,345,377,340
3562,303,155,359,345,377,340
3563,303,155,359,345,377,340
3564,303,155,359,345,377,340
3565,303,155,359,345,377,340
3566,303,155,359,345,377,340
3567,303,155,359,345,377,340
3568,303,155,359,345,377,340
3569,303,155,359,345,377,340
3570,303,155,359,345,377,340
3571,303,155,359,345,377,340
3572,303,155,359,345,377,340
3573,303,155,359,345,377,340
3574,303,155,359,345,377,340
3575,303,155,359,345,377,340
3576,303,155,359,345,377,340
3577,303,155,359,345,377,340
3578,303,155,359,345,377,340
3579,303,155,359,345,377,340
3580,303,155,359,345,377,340
3581,303,155,359,345,377,340
3582,303,155,359,345,377,340
3583,303,155,359,345,377,340
3584,303,155,359,345,377,340
3585,303,155,359,345,377,340
3586,303,155,359,345,377,340
3587,303,155,359,345,377,340
3588,303,155,359,345,377,340
3589,303,155,359,345,377,340
3590,303,155,359,345,377,340
3591,304,155,359,345,377,340
3592,304,155,359,345,377,340
3593,304,155,359,345,377,340
3594,304,155,359,345,377,340
3595,304,155,359,345,377,340
3596,304,155,359,345,377,340
3597,304,155,359,345,377,340
3598,304,155,359,345,377,340
